instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,is_weekend,hr_sin,hr_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos,morning_rush,evening_rush,midday_rest,workingday_morning_rush,workingday_evening_rush,non_workingday_midday,time_period,temp_hum_interaction,comfort,is_bad_weather,casual_lag1,casual_lag24,casual_roll3,casual_roll24,registered_lag1,registered_lag24,registered_roll3,registered_roll24,cnt_lag1,cnt_lag24,cnt_roll3,cnt_roll24
15308,2012-10-05,4,1,10,0,0,5,1,1,0.56,0.73,0.0,16,86,102,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.40880000000000005,0.15120000000000003,0,18.0,11.0,26.666666666666668,37.125,137.0,65.0,209.33333333333334,268.2083333333333,155.0,76.0,236.0,305.3333333333333
15309,2012-10-05,4,1,10,1,0,5,1,1,0.54,0.68,0.1045,3,43,46,0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.3672,0.17279999999999998,0,16.0,2.0,21.0,37.333333333333336,86.0,23.0,142.0,269.0833333333333,102.0,25.0,163.0,306.4166666666667
15310,2012-10-05,4,1,10,2,0,5,1,1,0.54,0.73,0.0896,1,10,11,0,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.3942,0.1458,0,3.0,3.0,12.333333333333334,37.375,43.0,10.0,88.66666666666667,269.9166666666667,46.0,13.0,101.0,307.2916666666667
15311,2012-10-05,4,1,10,3,0,5,1,1,0.54,0.73,0.0,5,11,16,0,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.3942,0.1458,0,1.0,5.0,6.666666666666667,37.291666666666664,10.0,6.0,46.333333333333336,269.9166666666667,11.0,11.0,53.0,307.2083333333333
15312,2012-10-05,4,1,10,4,0,5,1,1,0.54,0.77,0.0,0,11,11,0,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.41580000000000006,0.1242,0,5.0,0.0,3.0,37.291666666666664,11.0,10.0,21.333333333333332,270.125,16.0,10.0,24.333333333333332,307.4166666666667
15313,2012-10-05,4,1,10,5,0,5,1,1,0.52,0.77,0.0,0,41,41,0,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.40040000000000003,0.1196,0,0.0,2.0,2.0,37.291666666666664,11.0,37.0,10.666666666666666,270.1666666666667,11.0,39.0,12.666666666666666,307.4583333333333
15314,2012-10-05,4,1,10,6,0,5,1,1,0.52,0.83,0.0,4,133,137,0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Morning,0.4316,0.08840000000000002,0,0.0,1.0,1.6666666666666667,37.208333333333336,41.0,132.0,21.0,270.3333333333333,41.0,133.0,22.666666666666668,307.5416666666667
15315,2012-10-05,4,1,10,7,0,5,1,1,0.52,0.83,0.1045,11,417,428,0,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0,Morning,0.4316,0.08840000000000002,0,4.0,12.0,1.3333333333333333,37.333333333333336,133.0,379.0,61.666666666666664,270.375,137.0,391.0,63.0,307.7083333333333
15316,2012-10-05,4,1,10,8,0,5,1,1,0.58,0.64,0.0,36,749,785,0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0,Morning,0.3712,0.20879999999999999,0,11.0,27.0,5.0,37.291666666666664,417.0,711.0,197.0,271.9583333333333,428.0,738.0,202.0,309.25
15317,2012-10-05,4,1,10,9,0,5,1,1,0.6,0.6,0.0896,58,326,384,0,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0,Morning,0.36,0.24,0,36.0,40.0,17.0,37.666666666666664,749.0,319.0,433.0,273.5416666666667,785.0,359.0,450.0,311.2083333333333
15318,2012-10-05,4,1,10,10,0,5,1,1,0.66,0.54,0.0,68,192,260,0,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Morning,0.35640000000000005,0.3036,0,58.0,27.0,35.0,38.416666666666664,326.0,150.0,497.3333333333333,273.8333333333333,384.0,177.0,532.3333333333334,312.25
15319,2012-10-05,4,1,10,11,0,5,1,1,0.7,0.48,0.194,90,214,304,0,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Morning,0.33599999999999997,0.364,0,68.0,38.0,54.0,40.125,192.0,176.0,422.3333333333333,275.5833333333333,260.0,214.0,476.3333333333333,315.7083333333333
15320,2012-10-05,4,1,10,12,0,5,1,1,0.72,0.42,0.1642,161,307,468,0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,Afternoon,0.3024,0.4176,0,90.0,57.0,72.0,42.291666666666664,214.0,231.0,244.0,277.1666666666667,304.0,288.0,316.0,319.4583333333333
15321,2012-10-05,4,1,10,13,0,5,1,1,0.7,0.48,0.0,117,307,424,0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,Afternoon,0.33599999999999997,0.364,0,161.0,63.0,106.33333333333333,46.625,307.0,231.0,237.66666666666666,280.3333333333333,468.0,294.0,344.0,326.9583333333333
15322,2012-10-05,4,1,10,14,0,5,1,1,0.74,0.37,0.2239,113,287,400,0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,Afternoon,0.2738,0.4662,0,117.0,56.0,122.66666666666667,48.875,307.0,211.0,276.0,283.5,424.0,267.0,398.6666666666667,332.375
15323,2012-10-05,4,1,10,15,0,5,1,1,0.72,0.39,0.2537,150,320,470,0,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Afternoon,0.2808,0.4392,0,113.0,77.0,130.33333333333334,51.25,287.0,248.0,300.3333333333333,286.6666666666667,400.0,325.0,430.6666666666667,337.9166666666667
15324,2012-10-05,4,1,10,16,0,5,1,1,0.72,0.37,0.0,153,481,634,0,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Afternoon,0.26639999999999997,0.4536,0,150.0,86.0,126.66666666666667,54.291666666666664,320.0,411.0,304.6666666666667,289.6666666666667,470.0,497.0,431.3333333333333,343.9583333333333
15325,2012-10-05,4,1,10,17,0,5,1,1,0.7,0.42,0.1642,158,742,900,0,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,Evening,0.294,0.406,0,153.0,112.0,138.66666666666666,57.083333333333336,481.0,789.0,362.6666666666667,292.5833333333333,634.0,901.0,501.3333333333333,349.6666666666667
15326,2012-10-05,4,1,10,18,0,5,1,1,0.64,0.57,0.1343,106,655,761,0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,Evening,0.36479999999999996,0.27520000000000006,0,158.0,75.0,153.66666666666666,59.0,742.0,812.0,514.3333333333334,290.625,900.0,887.0,668.0,349.625
15327,2012-10-05,4,1,10,19,0,5,1,1,0.62,0.73,0.1642,67,433,500,0,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,Evening,0.4526,0.16740000000000002,0,106.0,67.0,139.0,60.291666666666664,655.0,467.0,626.0,284.0833333333333,761.0,534.0,765.0,344.375
15328,2012-10-05,4,1,10,20,0,5,1,1,0.6,0.78,0.1343,66,306,372,0,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Evening,0.46799999999999997,0.13199999999999998,0,67.0,50.0,110.33333333333333,60.291666666666664,433.0,391.0,610.0,282.6666666666667,500.0,441.0,720.3333333333334,342.9583333333333
15329,2012-10-05,4,1,10,21,0,5,1,1,0.6,0.69,0.2239,47,220,267,0,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Evening,0.414,0.18600000000000003,0,66.0,33.0,79.66666666666667,60.958333333333336,306.0,288.0,464.6666666666667,279.125,372.0,321.0,544.3333333333334,340.0833333333333
15330,2012-10-05,4,1,10,22,0,5,1,1,0.6,0.73,0.2836,63,201,264,0,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Late Night,0.438,0.162,0,47.0,29.0,60.0,61.541666666666664,220.0,203.0,319.6666666666667,276.2916666666667,267.0,232.0,379.6666666666667,337.8333333333333
15331,2012-10-05,4,1,10,23,0,5,1,1,0.58,0.78,0.2239,23,148,171,0,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Late Night,0.45239999999999997,0.12759999999999996,0,63.0,18.0,58.666666666666664,62.958333333333336,201.0,137.0,242.33333333333334,276.2083333333333,264.0,155.0,301.0,339.1666666666667
15332,2012-10-06,4,1,10,0,0,6,0,1,0.56,0.83,0.1642,37,154,191,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.46480000000000005,0.09520000000000003,0,23.0,16.0,44.333333333333336,63.166666666666664,148.0,86.0,189.66666666666666,276.6666666666667,171.0,102.0,234.0,339.8333333333333
15333,2012-10-06,4,1,10,1,0,6,0,1,0.56,0.83,0.2537,25,116,141,1,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.46480000000000005,0.09520000000000003,0,37.0,3.0,41.0,64.04166666666667,154.0,43.0,167.66666666666666,279.5,191.0,46.0,208.66666666666666,343.5416666666667
15334,2012-10-06,4,1,10,2,0,6,0,1,0.56,0.78,0.194,13,62,75,1,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.4368000000000001,0.12319999999999999,0,25.0,1.0,28.333333333333332,64.95833333333333,116.0,10.0,139.33333333333334,282.5416666666667,141.0,11.0,167.66666666666666,347.5
15335,2012-10-06,4,1,10,3,0,6,0,1,0.54,0.77,0.2239,2,54,56,1,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.41580000000000006,0.1242,0,13.0,5.0,25.0,65.45833333333333,62.0,11.0,110.66666666666667,284.7083333333333,75.0,16.0,135.66666666666666,350.1666666666667
15336,2012-10-06,4,1,10,4,0,6,0,1,0.54,0.83,0.2537,4,7,11,1,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.4482,0.09180000000000003,0,2.0,0.0,13.333333333333334,65.33333333333333,54.0,11.0,77.33333333333333,286.5,56.0,11.0,90.66666666666667,351.8333333333333
15337,2012-10-06,4,1,10,5,0,6,0,1,0.54,0.83,0.194,2,8,10,1,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.4482,0.09180000000000003,0,4.0,0.0,6.333333333333333,65.5,7.0,41.0,41.0,286.3333333333333,11.0,41.0,47.333333333333336,351.8333333333333
15338,2012-10-06,4,1,10,6,0,6,0,1,0.54,0.88,0.2537,2,28,30,1,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Morning,0.4752,0.0648,0,2.0,4.0,2.6666666666666665,65.58333333333333,8.0,133.0,23.0,284.9583333333333,10.0,137.0,25.666666666666668,350.5416666666667
15339,2012-10-06,4,1,10,7,0,6,0,1,0.54,0.83,0.2985,13,71,84,1,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,Morning,0.4482,0.09180000000000003,0,2.0,11.0,2.6666666666666665,65.5,28.0,417.0,14.333333333333334,280.5833333333333,30.0,428.0,17.0,346.0833333333333
15340,2012-10-06,4,1,10,8,0,6,0,1,0.56,0.83,0.194,22,184,206,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,Morning,0.46480000000000005,0.09520000000000003,0,13.0,36.0,5.666666666666667,65.58333333333333,71.0,749.0,35.666666666666664,266.1666666666667,84.0,785.0,41.333333333333336,331.75
15341,2012-10-06,4,1,10,9,0,6,0,1,0.6,0.73,0.194,130,265,395,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,Morning,0.438,0.162,0,22.0,58.0,12.333333333333334,65.0,184.0,326.0,94.33333333333333,242.625,206.0,384.0,106.66666666666667,307.625
15342,2012-10-06,4,1,10,10,0,6,0,1,0.62,0.69,0.2836,198,341,539,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Morning,0.42779999999999996,0.19220000000000004,0,130.0,68.0,55.0,68.0,265.0,192.0,173.33333333333334,240.08333333333334,395.0,260.0,228.33333333333334,308.0833333333333
15343,2012-10-06,4,1,10,11,0,6,0,1,0.64,0.65,0.2537,258,389,647,1,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Morning,0.41600000000000004,0.22399999999999998,0,198.0,90.0,116.66666666666667,73.41666666666667,341.0,214.0,263.3333333333333,246.29166666666666,539.0,304.0,380.0,319.7083333333333
15344,2012-10-06,4,1,10,12,0,6,0,1,0.7,0.54,0.1045,362,381,743,1,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,1,Afternoon,0.378,0.32199999999999995,0,258.0,161.0,195.33333333333334,80.41666666666667,389.0,307.0,331.6666666666667,253.58333333333334,647.0,468.0,527.0,334.0
15345,2012-10-06,4,1,10,13,0,6,0,2,0.64,0.57,0.5224,310,400,710,1,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,1,Afternoon,0.36479999999999996,0.27520000000000006,0,362.0,117.0,272.6666666666667,88.79166666666667,381.0,307.0,370.3333333333333,256.6666666666667,743.0,424.0,643.0,345.4583333333333
15346,2012-10-06,4,1,10,14,0,6,0,2,0.6,0.56,0.4179,269,307,576,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,1,Afternoon,0.336,0.26399999999999996,0,310.0,113.0,310.0,96.83333333333333,400.0,287.0,390.0,260.5416666666667,710.0,400.0,700.0,357.375
15347,2012-10-06,4,1,10,15,0,6,0,1,0.6,0.46,0.4179,279,341,620,1,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Afternoon,0.276,0.324,0,269.0,150.0,313.6666666666667,103.33333333333333,307.0,320.0,362.6666666666667,261.375,576.0,470.0,676.3333333333334,364.7083333333333
15348,2012-10-06,4,1,10,16,0,6,0,1,0.6,0.43,0.5224,317,342,659,1,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Afternoon,0.258,0.342,0,279.0,153.0,286.0,108.70833333333333,341.0,481.0,349.3333333333333,262.25,620.0,634.0,635.3333333333334,370.9583333333333
15349,2012-10-06,4,1,10,17,0,6,0,1,0.54,0.49,0.3881,268,342,610,1,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,Evening,0.2646,0.27540000000000003,0,317.0,158.0,288.3333333333333,115.54166666666667,342.0,742.0,330.0,256.4583333333333,659.0,900.0,618.3333333333334,372.0
15350,2012-10-06,4,1,10,18,0,6,0,1,0.52,0.48,0.4179,183,312,495,1,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,Evening,0.2496,0.27040000000000003,0,268.0,106.0,288.0,120.125,342.0,655.0,341.6666666666667,239.79166666666666,610.0,761.0,629.6666666666666,359.9166666666667
15351,2012-10-06,4,1,10,19,0,6,0,1,0.48,0.55,0.2239,102,239,341,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,Evening,0.264,0.21599999999999997,0,183.0,67.0,256.0,123.33333333333333,312.0,433.0,332.0,225.5,495.0,500.0,588.0,348.8333333333333
15352,2012-10-06,4,1,10,20,0,6,0,1,0.48,0.55,0.2537,75,172,247,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Evening,0.264,0.21599999999999997,0,102.0,66.0,184.33333333333334,124.79166666666667,239.0,306.0,297.6666666666667,217.41666666666666,341.0,372.0,482.0,342.2083333333333
15353,2012-10-06,4,1,10,21,0,6,0,1,0.46,0.59,0.1343,78,137,215,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Evening,0.2714,0.18860000000000002,0,75.0,47.0,120.0,125.16666666666667,172.0,220.0,241.0,211.83333333333334,247.0,267.0,361.0,337.0
15354,2012-10-06,4,1,10,22,0,6,0,1,0.44,0.62,0.1343,45,140,185,1,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Late Night,0.2728,0.16720000000000002,0,78.0,63.0,85.0,126.45833333333333,137.0,201.0,182.66666666666666,208.375,215.0,264.0,267.6666666666667,334.8333333333333
15355,2012-10-06,4,1,10,23,0,6,0,1,0.44,0.62,0.1343,37,142,179,1,-0.25881904510252157,0.9659258262890681,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Late Night,0.2728,0.16720000000000002,0,45.0,23.0,66.0,125.70833333333333,140.0,148.0,149.66666666666666,205.83333333333334,185.0,171.0,215.66666666666666,331.5416666666667
15356,2012-10-07,4,1,10,0,0,0,0,1,0.44,0.62,0.1642,28,99,127,1,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Night,0.2728,0.16720000000000002,0,37.0,37.0,53.333333333333336,126.29166666666667,142.0,154.0,139.66666666666666,205.58333333333334,179.0,191.0,193.0,331.875
15357,2012-10-07,4,1,10,1,0,0,0,1,0.44,0.54,0.2239,29,80,109,1,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Night,0.2376,0.2024,0,28.0,25.0,36.666666666666664,125.91666666666667,99.0,116.0,127.0,203.29166666666666,127.0,141.0,163.66666666666666,329.2083333333333
15358,2012-10-07,4,1,10,2,0,0,0,1,0.42,0.62,0.1343,10,64,74,1,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Night,0.26039999999999996,0.1596,0,29.0,13.0,31.333333333333332,126.08333333333333,80.0,62.0,107.0,201.79166666666666,109.0,75.0,138.33333333333334,327.875
15359,2012-10-07,4,1,10,3,0,0,0,2,0.44,0.62,0.1343,5,17,22,1,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Night,0.2728,0.16720000000000002,0,10.0,2.0,22.333333333333332,125.95833333333333,64.0,54.0,81.0,201.875,74.0,56.0,103.33333333333333,327.8333333333333
15360,2012-10-07,4,1,10,4,0,0,0,2,0.44,0.54,0.2537,5,6,11,1,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Night,0.2376,0.2024,0,5.0,4.0,14.666666666666666,126.08333333333333,17.0,7.0,53.666666666666664,200.33333333333334,22.0,11.0,68.33333333333333,326.4166666666667
15361,2012-10-07,4,1,10,5,0,0,0,2,0.44,0.54,0.1343,2,8,10,1,0.9659258262890683,0.25881904510252074,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Night,0.2376,0.2024,0,5.0,2.0,6.666666666666667,126.125,6.0,8.0,29.0,200.29166666666666,11.0,10.0,35.666666666666664,326.4166666666667
15362,2012-10-07,4,1,10,6,0,0,0,2,0.44,0.54,0.194,4,19,23,1,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Morning,0.2376,0.2024,0,2.0,2.0,4.0,126.125,8.0,28.0,10.333333333333334,200.29166666666666,10.0,30.0,14.333333333333334,326.4166666666667
15363,2012-10-07,4,1,10,7,0,0,0,3,0.42,0.58,0.1642,6,29,35,1,0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0,0,0,Morning,0.24359999999999998,0.1764,1,4.0,13.0,3.6666666666666665,126.20833333333333,19.0,71.0,11.0,199.91666666666666,23.0,84.0,14.666666666666666,326.125
15364,2012-10-07,4,1,10,8,0,0,0,3,0.42,0.67,0.1343,11,51,62,1,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0,0,0,Morning,0.2814,0.13859999999999997,1,6.0,22.0,4.0,125.91666666666667,29.0,184.0,18.666666666666668,198.16666666666666,35.0,206.0,22.666666666666668,324.0833333333333
15365,2012-10-07,4,1,10,9,0,0,0,3,0.4,0.71,0.1343,16,70,86,1,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0,0,0,Morning,0.284,0.11600000000000002,1,11.0,130.0,7.0,125.45833333333333,51.0,265.0,33.0,192.625,62.0,395.0,40.0,318.0833333333333
15366,2012-10-07,4,1,10,10,0,0,0,2,0.42,0.67,0.194,41,144,185,1,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Morning,0.2814,0.13859999999999997,0,16.0,198.0,11.0,120.70833333333333,70.0,341.0,50.0,184.5,86.0,539.0,61.0,305.2083333333333
15367,2012-10-07,4,1,10,11,0,0,0,2,0.42,0.71,0.1045,76,260,336,1,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Morning,0.29819999999999997,0.1218,0,41.0,258.0,22.666666666666668,114.16666666666667,144.0,389.0,88.33333333333333,176.29166666666666,185.0,647.0,111.0,290.4583333333333
15368,2012-10-07,4,1,10,12,0,0,0,2,0.42,0.71,0.0,100,292,392,1,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0,0,1,Afternoon,0.29819999999999997,0.1218,0,76.0,362.0,44.333333333333336,106.58333333333333,260.0,381.0,158.0,170.91666666666666,336.0,743.0,202.33333333333334,277.5
15369,2012-10-07,4,1,10,13,0,0,0,2,0.44,0.72,0.0896,80,240,320,1,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0,0,1,Afternoon,0.31679999999999997,0.12320000000000002,0,100.0,310.0,72.33333333333333,95.66666666666667,292.0,400.0,232.0,167.20833333333334,392.0,710.0,304.3333333333333,262.875
15370,2012-10-07,4,1,10,14,0,0,0,2,0.44,0.67,0.0,71,243,314,1,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,1,0,0,1,Afternoon,0.2948,0.1452,0,80.0,269.0,85.33333333333333,86.08333333333333,240.0,307.0,264.0,160.54166666666666,320.0,576.0,349.3333333333333,246.625
15371,2012-10-07,4,1,10,15,0,0,0,3,0.42,0.77,0.1343,74,232,306,1,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Afternoon,0.3234,0.09659999999999999,1,71.0,279.0,83.66666666666667,77.83333333333333,243.0,341.0,258.3333333333333,157.875,314.0,620.0,342.0,235.70833333333334
15372,2012-10-07,4,1,10,16,0,0,0,3,0.4,0.82,0.1642,87,246,333,1,-0.8660254037844384,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Afternoon,0.328,0.07200000000000002,1,74.0,317.0,75.0,69.29166666666667,232.0,342.0,238.33333333333334,153.33333333333334,306.0,659.0,313.3333333333333,222.625
15373,2012-10-07,4,1,10,17,0,0,0,3,0.4,0.82,0.2239,35,122,157,1,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,0,0,0,0,Evening,0.328,0.07200000000000002,1,87.0,268.0,77.33333333333333,59.708333333333336,246.0,342.0,240.33333333333334,149.33333333333334,333.0,610.0,317.6666666666667,209.04166666666666
15374,2012-10-07,4,1,10,18,0,0,0,3,0.4,0.82,0.194,24,82,106,1,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,0,0,0,0,Evening,0.328,0.07200000000000002,1,35.0,183.0,65.33333333333333,50.0,122.0,312.0,200.0,140.16666666666666,157.0,495.0,265.3333333333333,190.16666666666666
15375,2012-10-07,4,1,10,19,0,0,0,2,0.4,0.82,0.1045,17,97,114,1,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,0,0,0,0,Evening,0.328,0.07200000000000002,0,24.0,102.0,48.666666666666664,43.375,82.0,239.0,150.0,130.58333333333334,106.0,341.0,198.66666666666666,173.95833333333334
15376,2012-10-07,4,1,10,20,0,0,0,1,0.4,0.82,0.1343,19,97,116,1,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Evening,0.328,0.07200000000000002,0,17.0,75.0,25.333333333333332,39.833333333333336,97.0,172.0,100.33333333333333,124.66666666666667,114.0,247.0,125.66666666666667,164.5
15377,2012-10-07,4,1,10,21,0,0,0,1,0.38,0.87,0.1045,22,91,113,1,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,0,0,Evening,0.3306,0.0494,0,19.0,78.0,20.0,37.5,97.0,137.0,92.0,121.54166666666667,116.0,215.0,112.0,159.04166666666666
