season,yr,mnth,hr,holiday,weekday,workingday,weathersit,time_period,temp,hum,hr_sin,hr_cos,evening_rush,midday_rest,workingday_morning_rush,workingday_evening_rush,temp_hum_interaction,comfort,casual_lag1,casual_lag24,casual_roll3,casual_roll24,registered_lag1,registered_lag24,registered_roll3,registered_roll24,cnt_lag1,cnt_lag24,cnt_roll3,cnt_roll24
3,1,7,18,0,0,0,1,Evening,0.74,0.66,-1.0,-1.8369701987210294e-16,1,0,0,0,0.4884,0.2516,188.0,51.0,229.0,90.04166666666667,368.0,126.0,373.6666666666667,179.0,556.0,177.0,602.6666666666666,269.0416666666667
3,1,7,19,0,0,0,1,Evening,0.72,0.7,-0.9659258262890684,0.2588190451025203,1,0,0,0,0.504,0.216,173.0,67.0,202.0,95.125,342.0,171.0,364.3333333333333,188.0,515.0,238.0,566.3333333333334,283.125
3,1,7,20,0,0,0,1,Evening,0.7,0.74,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.518,0.182,180.0,51.0,180.33333333333331,99.83333333333331,342.0,163.0,350.6666666666667,195.125,522.0,214.0,531.0,294.9583333333333
3,1,7,21,0,0,0,1,Evening,0.7,0.79,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.5529999999999999,0.1469999999999999,124.0,29.0,159.0,102.875,254.0,134.0,312.6666666666667,198.91666666666663,378.0,163.0,471.6666666666667,301.7916666666667
3,1,7,22,0,0,0,1,Late Night,0.7,0.74,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.518,0.182,88.0,40.0,130.66666666666666,105.33333333333331,257.0,140.0,284.3333333333333,204.04166666666663,345.0,180.0,415.0,309.375
3,1,7,23,0,0,0,1,Late Night,0.68,0.79,-0.2588190451025215,0.965925826289068,0,0,0,0,0.5372,0.1427999999999999,55.0,32.0,89.0,105.95833333333331,136.0,117.0,215.66666666666663,203.875,191.0,149.0,304.6666666666667,309.8333333333333
3,1,7,0,0,1,1,1,Night,0.66,0.89,0.0,1.0,0,0,0,0,0.5874,0.0726,33.0,17.0,58.66666666666666,106.0,90.0,96.0,161.0,202.75,123.0,113.0,219.66666666666663,308.75
3,1,7,1,0,1,1,1,Night,0.66,0.89,0.2588190451025207,0.9659258262890684,0,0,0,0,0.5874,0.0726,11.0,31.0,33.0,105.75,36.0,99.0,87.33333333333333,200.25,47.0,130.0,120.33333333333331,306.0
3,1,7,2,0,1,1,2,Night,0.66,0.94,0.4999999999999999,0.8660254037844387,0,0,0,0,0.6204,0.0396,7.0,32.0,17.0,104.75,20.0,90.0,48.66666666666666,196.95833333333331,27.0,122.0,65.66666666666667,301.7083333333333
3,1,7,3,0,1,1,2,Night,0.66,0.94,0.7071067811865475,0.7071067811865476,0,0,0,0,0.6204,0.0396,3.0,13.0,7.0,103.54166666666669,14.0,30.0,23.33333333333333,193.79166666666663,17.0,43.0,30.33333333333333,297.3333333333333
3,1,7,4,0,1,1,2,Night,0.66,0.94,0.8660254037844386,0.5000000000000001,0,0,0,0,0.6204,0.0396,0.0,6.0,3.333333333333333,103.0,2.0,10.0,12.0,192.625,2.0,16.0,15.333333333333334,295.625
3,1,7,5,0,1,1,2,Night,0.66,0.94,0.9659258262890684,0.2588190451025207,0,0,0,0,0.6204,0.0396,0.0,0.0,1.0,102.75,8.0,6.0,8.0,192.54166666666663,8.0,6.0,9.0,295.2916666666667
3,1,7,6,0,1,1,2,Morning,0.68,0.89,1.0,6.123233995736766e-17,0,0,0,0,0.6052000000000001,0.0747999999999999,3.0,5.0,1.0,102.875,48.0,14.0,19.33333333333333,194.29166666666663,51.0,19.0,20.33333333333333,297.1666666666667
3,1,7,7,0,1,1,1,Morning,0.7,0.84,0.9659258262890684,-0.2588190451025206,0,0,1,0,0.588,0.112,9.0,13.0,4.0,103.04166666666669,148.0,25.0,68.0,199.875,157.0,38.0,72.0,302.9166666666667
3,1,7,8,0,1,1,1,Morning,0.72,0.79,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.5688,0.1511999999999999,17.0,31.0,9.666666666666666,103.20833333333331,404.0,122.0,200.0,215.66666666666663,421.0,153.0,209.66666666666663,318.875
3,1,7,9,0,1,1,2,Morning,0.74,0.74,0.7071067811865476,-0.7071067811865475,0,0,1,0,0.5476,0.1924,47.0,79.0,24.33333333333333,103.875,691.0,179.0,414.3333333333333,239.375,738.0,258.0,438.6666666666667,343.25
3,1,7,10,0,1,1,2,Morning,0.78,0.62,0.4999999999999999,-0.8660254037844387,0,0,0,0,0.4836,0.2964,57.0,114.0,40.333333333333336,102.95833333333331,288.0,265.0,461.0,243.91666666666663,345.0,379.0,501.3333333333333,346.875
3,1,7,11,0,1,1,2,Morning,0.8,0.52,0.258819045102521,-0.9659258262890682,0,0,0,0,0.416,0.384,63.0,191.0,55.66666666666666,100.83333333333331,137.0,314.0,372.0,238.58333333333331,200.0,505.0,427.6666666666667,339.4166666666667
3,1,7,12,0,1,1,2,Afternoon,0.8,0.52,1.2246467991473532e-16,-1.0,0,1,0,0,0.416,0.384,69.0,178.0,63.0,95.75,129.0,326.0,184.66666666666663,230.875,198.0,504.0,247.66666666666663,326.625
3,1,7,13,0,1,1,2,Afternoon,0.8,0.52,-0.2588190451025208,-0.9659258262890684,0,1,0,0,0.416,0.384,109.0,238.0,80.33333333333333,92.875,205.0,388.0,157.0,225.83333333333331,314.0,626.0,237.33333333333331,318.7083333333333
3,1,7,14,0,1,1,2,Afternoon,0.78,0.59,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.4602,0.3198,64.0,256.0,80.66666666666667,85.625,176.0,360.0,170.0,217.0,240.0,616.0,250.66666666666663,302.625
3,1,7,15,0,1,1,1,Afternoon,0.8,0.55,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0.44,0.36,82.0,254.0,85.0,78.375,189.0,370.0,190.0,209.875,271.0,624.0,275.0,288.25
3,1,7,16,0,1,1,1,Afternoon,0.82,0.52,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0.4264,0.3935999999999999,76.0,245.0,74.0,70.95833333333333,205.0,383.0,190.0,203.0,281.0,628.0,264.0,273.9583333333333
3,1,7,17,0,1,1,1,Evening,0.82,0.52,-0.9659258262890684,-0.2588190451025206,1,0,0,1,0.4264,0.3935999999999999,111.0,188.0,89.66666666666667,65.375,346.0,368.0,246.66666666666663,201.45833333333331,457.0,556.0,336.3333333333333,266.8333333333333
3,1,7,18,0,1,1,1,Evening,0.82,0.46,-1.0,-1.8369701987210294e-16,1,0,0,1,0.3772,0.4428,87.0,173.0,91.33333333333331,61.16666666666666,760.0,342.0,437.0,217.79166666666663,847.0,515.0,528.3333333333334,278.9583333333333
3,1,7,19,0,1,1,1,Evening,0.8,0.52,-0.9659258262890684,0.2588190451025203,1,0,0,1,0.416,0.384,69.0,180.0,89.0,56.833333333333336,672.0,342.0,592.6666666666666,231.54166666666663,741.0,522.0,681.6666666666666,288.375
3,1,7,20,0,1,1,1,Evening,0.76,0.62,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.4712,0.2888,94.0,124.0,83.33333333333333,53.25,488.0,254.0,640.0,237.625,582.0,378.0,723.3333333333334,290.875
3,1,7,21,0,1,1,1,Evening,0.76,0.62,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.4712,0.2888,56.0,88.0,73.0,50.41666666666666,347.0,257.0,502.3333333333333,241.5,403.0,345.0,575.3333333333334,291.9166666666667
3,1,7,22,0,1,1,1,Late Night,0.74,0.62,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.4588,0.2812,45.0,55.0,65.0,48.625,251.0,136.0,362.0,241.25,296.0,191.0,427.0,289.875
3,1,7,23,0,1,1,1,Late Night,0.72,0.66,-0.2588190451025215,0.965925826289068,0,0,0,0,0.4752,0.2447999999999999,40.0,33.0,47.0,48.0,169.0,90.0,255.66666666666663,242.625,209.0,123.0,302.6666666666667,290.625
3,1,7,0,0,2,1,1,Night,0.7,0.74,0.0,1.0,0,0,0,0,0.518,0.182,16.0,11.0,33.666666666666664,47.29166666666666,98.0,36.0,172.66666666666666,242.95833333333331,114.0,47.0,206.33333333333331,290.25
3,1,7,1,0,2,1,1,Night,0.68,0.79,0.2588190451025207,0.9659258262890684,0,0,0,0,0.5372,0.1427999999999999,12.0,7.0,22.666666666666668,47.333333333333336,52.0,20.0,106.33333333333331,243.625,64.0,27.0,129.0,290.9583333333333
3,1,7,2,0,2,1,1,Night,0.66,0.83,0.4999999999999999,0.8660254037844387,0,0,0,0,0.5478,0.1122,7.0,3.0,11.666666666666666,47.333333333333336,10.0,14.0,53.333333333333336,243.20833333333331,17.0,17.0,65.0,290.5416666666667
3,1,7,3,0,2,1,1,Night,0.66,0.83,0.7071067811865475,0.7071067811865476,0,0,0,0,0.5478,0.1122,6.0,0.0,8.333333333333334,47.458333333333336,10.0,2.0,24.0,243.04166666666663,16.0,2.0,32.333333333333336,290.5
3,1,7,4,0,2,1,1,Night,0.66,0.83,0.8660254037844386,0.5000000000000001,0,0,0,0,0.5478,0.1122,1.0,0.0,4.666666666666667,47.5,5.0,8.0,8.333333333333334,243.16666666666663,6.0,8.0,13.0,290.6666666666667
3,1,7,5,0,2,1,1,Night,0.66,0.83,0.9659258262890684,0.2588190451025207,0,0,0,0,0.5478,0.1122,0.0,3.0,2.333333333333333,47.5,6.0,48.0,7.0,243.08333333333331,6.0,51.0,9.333333333333334,290.5833333333333
3,1,7,6,0,2,1,1,Morning,0.66,0.83,1.0,6.123233995736766e-17,0,0,0,0,0.5478,0.1122,5.0,9.0,2.0,47.583333333333336,45.0,148.0,18.666666666666668,242.95833333333331,50.0,157.0,20.666666666666668,290.5416666666667
3,1,7,7,0,2,1,1,Morning,0.7,0.74,0.9659258262890684,-0.2588190451025206,0,0,1,0,0.518,0.182,17.0,17.0,7.333333333333333,47.91666666666666,173.0,404.0,74.66666666666667,244.0,190.0,421.0,82.0,291.9166666666667
3,1,7,8,0,2,1,1,Morning,0.74,0.7,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.518,0.222,24.0,47.0,15.333333333333334,48.208333333333336,492.0,691.0,236.66666666666663,247.66666666666663,516.0,738.0,252.0,295.875
3,1,7,9,0,2,1,1,Morning,0.84,0.53,0.7071067811865476,-0.7071067811865475,0,0,1,0,0.4452,0.3948,49.0,57.0,30.0,48.29166666666666,694.0,288.0,453.0,247.79166666666663,743.0,345.0,483.0,296.0833333333333
3,1,7,10,0,2,1,1,Morning,0.82,0.56,0.4999999999999999,-0.8660254037844387,0,0,0,0,0.4592,0.3607999999999999,40.0,63.0,37.66666666666666,47.583333333333336,299.0,137.0,495.0,248.25,339.0,200.0,532.6666666666666,295.8333333333333
3,1,7,11,0,2,1,2,Morning,0.84,0.53,0.258819045102521,-0.9659258262890682,0,0,0,0,0.4452,0.3948,62.0,69.0,50.333333333333336,47.54166666666666,156.0,129.0,383.0,249.04166666666663,218.0,198.0,433.3333333333333,296.5833333333333
3,1,7,12,0,2,1,2,Afternoon,0.82,0.56,1.2246467991473532e-16,-1.0,0,1,0,0,0.4592,0.3607999999999999,45.0,109.0,49.0,46.54166666666666,156.0,205.0,203.66666666666663,250.16666666666663,201.0,314.0,252.66666666666663,296.7083333333333
3,1,7,13,0,2,1,2,Afternoon,0.84,0.53,-0.2588190451025208,-0.9659258262890684,0,1,0,0,0.4452,0.3948,60.0,64.0,55.66666666666666,44.5,169.0,176.0,160.33333333333334,248.66666666666663,229.0,240.0,216.0,293.1666666666667
3,1,7,14,0,2,1,2,Afternoon,0.84,0.53,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.4452,0.3948,73.0,82.0,59.333333333333336,44.875,200.0,189.0,175.0,249.66666666666663,273.0,271.0,234.33333333333331,294.5416666666667
3,1,7,15,0,2,1,1,Afternoon,0.82,0.49,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0.4018,0.4181999999999999,48.0,76.0,60.333333333333336,43.458333333333336,196.0,205.0,188.33333333333331,249.95833333333331,244.0,281.0,248.66666666666663,293.4166666666667
3,1,7,16,0,2,1,1,Afternoon,0.8,0.55,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0.44,0.36,73.0,111.0,64.66666666666667,43.333333333333336,212.0,346.0,202.66666666666663,250.25,285.0,457.0,267.3333333333333,293.5833333333333
3,1,7,17,0,2,1,1,Evening,0.8,0.52,-0.9659258262890684,-0.2588190451025206,1,0,0,1,0.416,0.384,86.0,87.0,69.0,42.29166666666666,369.0,760.0,259.0,251.20833333333331,455.0,847.0,328.0,293.5
3,1,7,18,0,2,1,1,Evening,0.76,0.62,-1.0,-1.8369701987210294e-16,1,0,0,1,0.4712,0.2888,94.0,69.0,84.33333333333333,42.583333333333336,775.0,672.0,452.0,251.83333333333331,869.0,741.0,536.3333333333334,294.4166666666667
3,1,7,19,0,2,1,1,Evening,0.76,0.62,-0.9659258262890684,0.2588190451025203,1,0,0,1,0.4712,0.2888,110.0,94.0,96.66666666666669,44.29166666666666,767.0,488.0,637.0,255.79166666666663,877.0,582.0,733.6666666666666,300.0833333333333
3,1,7,20,0,2,1,1,Evening,0.74,0.66,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.4884,0.2516,109.0,56.0,104.33333333333331,44.91666666666666,523.0,347.0,688.3333333333334,257.25,632.0,403.0,792.6666666666666,302.1666666666667
3,1,7,21,0,2,1,1,Evening,0.74,0.66,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.4884,0.2516,85.0,45.0,101.33333333333331,46.125,438.0,251.0,576.0,261.0416666666667,523.0,296.0,677.3333333333334,307.1666666666667
3,1,7,22,0,2,1,1,Late Night,0.74,0.66,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.4884,0.2516,53.0,40.0,82.33333333333333,46.458333333333336,325.0,169.0,428.6666666666667,264.125,378.0,209.0,511.0,310.5833333333333
3,1,7,23,0,2,1,1,Late Night,0.74,0.58,-0.2588190451025215,0.965925826289068,0,0,0,0,0.4291999999999999,0.3108,43.0,16.0,60.333333333333336,46.583333333333336,226.0,98.0,329.6666666666667,266.5,269.0,114.0,390.0,313.0833333333333
3,1,7,0,0,3,1,1,Night,0.72,0.58,0.0,1.0,0,0,0,0,0.4175999999999999,0.3024,38.0,12.0,44.66666666666666,47.5,154.0,52.0,235.0,268.8333333333333,192.0,64.0,279.6666666666667,316.3333333333333
3,1,7,1,0,3,1,1,Night,0.7,0.58,0.2588190451025207,0.9659258262890684,0,0,0,0,0.4059999999999999,0.294,9.0,7.0,30.0,47.375,57.0,10.0,145.66666666666666,269.0416666666667,66.0,17.0,175.66666666666666,316.4166666666667
3,1,7,2,0,3,1,1,Night,0.68,0.61,0.4999999999999999,0.8660254037844387,0,0,0,0,0.4148,0.2652,2.0,6.0,16.333333333333332,47.16666666666666,26.0,10.0,79.0,269.7083333333333,28.0,16.0,95.33333333333331,316.875
3,1,7,3,0,3,1,1,Night,0.66,0.65,0.7071067811865475,0.7071067811865476,0,0,0,0,0.429,0.2309999999999999,1.0,1.0,4.0,46.958333333333336,11.0,5.0,31.33333333333333,269.75,12.0,6.0,35.333333333333336,316.7083333333333
3,1,7,4,0,3,1,1,Night,0.64,0.65,0.8660254037844386,0.5000000000000001,0,0,0,0,0.416,0.2239999999999999,1.0,0.0,1.3333333333333333,46.958333333333336,11.0,6.0,16.0,270.0,12.0,6.0,17.333333333333332,316.9583333333333
3,1,7,5,0,3,1,1,Night,0.64,0.65,0.9659258262890684,0.2588190451025207,0,0,0,0,0.416,0.2239999999999999,0.0,5.0,0.6666666666666666,46.958333333333336,4.0,45.0,8.666666666666666,269.9166666666667,4.0,50.0,9.333333333333334,316.875
3,1,7,6,0,3,1,1,Morning,0.64,0.65,1.0,6.123233995736766e-17,0,0,0,0,0.416,0.2239999999999999,5.0,17.0,2.0,46.958333333333336,54.0,173.0,23.0,270.2916666666667,59.0,190.0,25.0,317.25
3,1,7,7,0,3,1,1,Morning,0.66,0.5,0.9659258262890684,-0.2588190451025206,0,0,1,0,0.33,0.33,11.0,24.0,5.333333333333333,46.708333333333336,179.0,492.0,79.0,270.5416666666667,190.0,516.0,84.33333333333333,317.25
3,1,7,8,0,3,1,1,Morning,0.7,0.42,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.294,0.406,34.0,49.0,16.666666666666668,47.125,473.0,694.0,235.33333333333331,269.75,507.0,743.0,252.0,316.875
3,1,7,9,0,3,1,1,Morning,0.72,0.37,0.7071067811865476,-0.7071067811865475,0,0,1,0,0.2663999999999999,0.4536,43.0,40.0,29.33333333333333,46.875,745.0,299.0,465.6666666666667,271.875,788.0,339.0,495.0,318.75
3,1,7,10,0,3,1,1,Morning,0.74,0.37,0.4999999999999999,-0.8660254037844387,0,0,0,0,0.2738,0.4662,65.0,62.0,47.333333333333336,47.91666666666666,277.0,156.0,498.3333333333333,270.9583333333333,342.0,218.0,545.6666666666666,318.875
3,1,7,11,0,3,1,1,Morning,0.76,0.33,0.258819045102521,-0.9659258262890682,0,0,0,0,0.2508,0.5092,68.0,45.0,58.66666666666666,48.16666666666666,163.0,156.0,395.0,271.25,231.0,201.0,453.6666666666667,319.4166666666667
3,1,7,12,0,3,1,1,Afternoon,0.76,0.33,1.2246467991473532e-16,-1.0,0,1,0,0,0.2508,0.5092,79.0,60.0,70.66666666666667,49.583333333333336,202.0,169.0,214.0,273.1666666666667,281.0,229.0,284.6666666666667,322.75
3,1,7,13,0,3,1,1,Afternoon,0.78,0.31,-0.2588190451025208,-0.9659258262890684,0,1,0,0,0.2418,0.5382,77.0,73.0,74.66666666666667,50.29166666666666,233.0,200.0,199.33333333333331,275.8333333333333,310.0,273.0,274.0,326.125
3,1,7,14,0,3,1,1,Afternoon,0.8,0.29,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.2319999999999999,0.568,81.0,48.0,79.0,50.625,231.0,196.0,222.0,277.125,312.0,244.0,301.0,327.75
3,1,7,15,0,3,1,1,Afternoon,0.78,0.31,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0.2418,0.5382,88.0,73.0,82.0,52.29166666666666,159.0,212.0,207.66666666666663,275.5833333333333,247.0,285.0,289.6666666666667,327.875
3,1,7,16,0,3,1,1,Afternoon,0.8,0.29,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0.2319999999999999,0.568,94.0,86.0,87.66666666666667,53.16666666666666,223.0,369.0,204.33333333333331,276.0416666666667,317.0,455.0,292.0,329.2083333333333
3,1,7,17,0,3,1,1,Evening,0.8,0.31,-0.9659258262890684,-0.2588190451025206,1,0,0,1,0.248,0.5519999999999999,91.0,94.0,91.0,53.375,393.0,775.0,258.3333333333333,277.0416666666667,484.0,869.0,349.3333333333333,330.4166666666667
3,1,7,18,0,3,1,1,Evening,0.8,0.27,-1.0,-1.8369701987210294e-16,1,0,0,1,0.216,0.584,130.0,110.0,105.0,54.875,783.0,767.0,466.3333333333333,277.375,913.0,877.0,571.3333333333334,332.25
3,1,7,19,0,3,1,1,Evening,0.76,0.33,-0.9659258262890684,0.2588190451025203,1,0,0,1,0.2508,0.5092,104.0,109.0,108.33333333333331,54.625,787.0,523.0,654.3333333333334,278.2083333333333,891.0,632.0,762.6666666666666,332.8333333333333
3,1,7,20,0,3,1,1,Evening,0.74,0.4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.296,0.444,116.0,85.0,116.66666666666669,54.91666666666666,582.0,438.0,717.3333333333334,280.6666666666667,698.0,523.0,834.0,335.5833333333333
3,1,7,21,0,3,1,1,Evening,0.72,0.45,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.324,0.396,106.0,53.0,108.66666666666669,55.79166666666666,461.0,325.0,610.0,281.625,567.0,378.0,718.6666666666666,337.4166666666667
3,1,7,22,0,3,1,1,Late Night,0.7,0.58,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.4059999999999999,0.294,71.0,43.0,97.66666666666669,56.54166666666666,326.0,226.0,456.3333333333333,281.6666666666667,397.0,269.0,554.0,338.2083333333333
3,1,7,23,0,3,1,1,Late Night,0.68,0.57,-0.2588190451025215,0.965925826289068,0,0,0,0,0.3876,0.2924,55.0,38.0,77.33333333333333,57.04166666666666,223.0,154.0,336.6666666666667,281.5416666666667,278.0,192.0,414.0,338.5833333333333
3,1,7,0,0,4,1,1,Night,0.66,0.65,0.0,1.0,0,0,0,0,0.429,0.2309999999999999,52.0,9.0,59.333333333333336,57.625,187.0,57.0,245.33333333333331,282.9166666666667,239.0,66.0,304.6666666666667,340.5416666666667
3,1,7,1,0,4,1,1,Night,0.66,0.65,0.2588190451025207,0.9659258262890684,0,0,0,0,0.429,0.2309999999999999,27.0,2.0,44.66666666666666,58.375,65.0,26.0,158.33333333333334,283.25,92.0,28.0,203.0,341.625
3,1,7,2,0,4,1,1,Night,0.66,0.69,0.4999999999999999,0.8660254037844387,0,0,0,0,0.4553999999999999,0.2046,6.0,1.0,28.33333333333333,58.54166666666666,23.0,11.0,91.66666666666669,283.125,29.0,12.0,120.0,341.6666666666667
3,1,7,3,0,4,1,1,Night,0.66,0.69,0.7071067811865475,0.7071067811865476,0,0,0,0,0.4553999999999999,0.2046,5.0,1.0,12.666666666666666,58.708333333333336,16.0,11.0,34.666666666666664,283.3333333333333,21.0,12.0,47.333333333333336,342.0416666666667
3,1,7,4,0,4,1,1,Night,0.66,0.74,0.8660254037844386,0.5000000000000001,0,0,0,0,0.4884,0.1716,0.0,0.0,3.6666666666666665,58.66666666666666,8.0,4.0,15.666666666666666,283.2083333333333,8.0,4.0,19.33333333333333,341.875
3,1,7,5,0,4,1,1,Night,0.66,0.74,0.9659258262890684,0.2588190451025207,0,0,0,0,0.4884,0.1716,0.0,5.0,1.6666666666666667,58.66666666666666,4.0,54.0,9.333333333333334,283.2083333333333,4.0,59.0,11.0,341.875
3,1,7,6,0,4,1,1,Morning,0.66,0.78,1.0,6.123233995736766e-17,0,0,0,0,0.5148,0.1452,2.0,11.0,0.6666666666666666,58.54166666666666,40.0,179.0,17.333333333333332,282.625,42.0,190.0,18.0,341.1666666666667
3,1,7,7,0,4,1,1,Morning,0.7,0.74,0.9659258262890684,-0.2588190451025206,0,0,1,0,0.518,0.182,16.0,34.0,6.0,58.75,165.0,473.0,69.66666666666667,282.0416666666667,181.0,507.0,75.66666666666667,340.7916666666667
3,1,7,8,0,4,1,2,Morning,0.7,0.74,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.518,0.182,17.0,43.0,11.666666666666666,58.04166666666666,478.0,745.0,227.66666666666663,282.25,495.0,788.0,239.33333333333331,340.2916666666667
3,1,7,9,0,4,1,2,Morning,0.72,0.7,0.7071067811865476,-0.7071067811865475,0,0,1,0,0.504,0.216,49.0,65.0,27.33333333333333,58.29166666666666,680.0,277.0,441.0,279.5416666666667,729.0,342.0,468.3333333333333,337.8333333333333
3,1,7,10,0,4,1,1,Morning,0.74,0.7,0.4999999999999999,-0.8660254037844387,0,0,0,0,0.518,0.222,55.0,68.0,40.333333333333336,57.875,289.0,163.0,482.3333333333333,280.0416666666667,344.0,231.0,522.6666666666666,337.9166666666667
3,1,7,11,0,4,1,1,Morning,0.8,0.66,0.258819045102521,-0.9659258262890682,0,0,0,0,0.528,0.2719999999999999,79.0,79.0,61.0,58.333333333333336,143.0,202.0,370.6666666666667,279.2083333333333,222.0,281.0,431.6666666666667,337.5416666666667
3,1,7,12,0,4,1,1,Afternoon,0.84,0.56,1.2246467991473532e-16,-1.0,0,1,0,0,0.4704,0.3695999999999999,69.0,77.0,67.66666666666667,57.91666666666666,143.0,233.0,191.66666666666663,276.75,212.0,310.0,259.3333333333333,334.6666666666667
3,1,7,13,0,4,1,1,Afternoon,0.86,0.53,-0.2588190451025208,-0.9659258262890684,0,1,0,0,0.4558,0.4041999999999999,73.0,81.0,73.66666666666667,57.75,206.0,231.0,164.0,275.625,279.0,312.0,237.66666666666663,333.375
3,1,7,14,0,4,1,1,Afternoon,0.9,0.47,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.423,0.477,53.0,88.0,65.0,56.583333333333336,189.0,159.0,179.33333333333334,273.875,242.0,247.0,244.33333333333331,330.4583333333333
3,1,7,15,0,4,1,1,Afternoon,0.92,0.42,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0.3864,0.5336000000000001,62.0,94.0,62.66666666666666,55.5,151.0,223.0,182.0,273.5416666666667,213.0,317.0,244.66666666666663,329.0416666666667
3,1,7,16,0,4,1,1,Afternoon,0.94,0.38,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0.3571999999999999,0.5828,65.0,91.0,60.0,54.29166666666666,173.0,393.0,171.0,271.4583333333333,238.0,484.0,231.0,325.75
3,1,7,17,0,4,1,1,Evening,0.9,0.45,-0.9659258262890684,-0.2588190451025206,1,0,0,1,0.405,0.495,62.0,130.0,63.0,53.083333333333336,312.0,783.0,212.0,268.0833333333333,374.0,913.0,275.0,321.1666666666667
3,1,7,18,0,4,1,1,Evening,0.92,0.4,-1.0,-1.8369701987210294e-16,1,0,0,1,0.368,0.552,110.0,104.0,79.0,52.25,628.0,787.0,371.0,261.625,738.0,891.0,450.0,313.875
3,1,7,19,0,4,1,1,Evening,0.9,0.45,-0.9659258262890684,0.2588190451025203,1,0,0,1,0.405,0.495,73.0,116.0,81.66666666666667,50.958333333333336,615.0,582.0,518.3333333333334,254.45833333333331,688.0,698.0,600.0,305.4166666666667
3,1,7,20,0,4,1,1,Evening,0.86,0.5,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.43,0.43,80.0,106.0,87.66666666666667,49.458333333333336,534.0,461.0,592.3333333333334,252.45833333333331,614.0,567.0,680.0,301.9166666666667
3,1,7,21,0,4,1,1,Evening,0.8,0.49,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.392,0.408,47.0,71.0,66.66666666666667,47.0,399.0,326.0,516.0,249.875,446.0,397.0,582.6666666666666,296.875
3,1,7,22,0,4,1,1,Late Night,0.8,0.49,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.392,0.408,35.0,55.0,54.0,45.5,236.0,223.0,389.6666666666667,246.125,271.0,278.0,443.6666666666667,291.625
3,1,7,23,0,4,1,1,Late Night,0.72,0.7,-0.2588190451025215,0.965925826289068,0,0,0,0,0.504,0.216,33.0,52.0,38.333333333333336,44.583333333333336,201.0,187.0,278.6666666666667,245.20833333333331,234.0,239.0,317.0,289.7916666666667
3,1,7,0,0,5,1,1,Night,0.72,0.7,0.0,1.0,0,0,0,0,0.504,0.216,18.0,27.0,28.666666666666668,43.16666666666666,127.0,65.0,188.0,242.70833333333331,145.0,92.0,216.66666666666663,285.875
3,1,7,1,0,5,1,1,Night,0.72,0.7,0.2588190451025207,0.9659258262890684,0,0,0,0,0.504,0.216,14.0,6.0,21.666666666666668,42.625,83.0,23.0,137.0,243.45833333333331,97.0,29.0,158.66666666666666,286.0833333333333
3,1,7,2,0,5,1,1,Night,0.7,0.79,0.4999999999999999,0.8660254037844387,0,0,0,0,0.5529999999999999,0.1469999999999999,12.0,5.0,14.666666666666666,42.875,42.0,16.0,84.0,244.25,54.0,21.0,98.66666666666669,287.125
3,1,7,3,0,5,1,1,Night,0.7,0.74,0.7071067811865475,0.7071067811865476,0,0,0,0,0.518,0.182,8.0,0.0,11.333333333333334,43.0,18.0,8.0,47.66666666666666,244.33333333333331,26.0,8.0,59.0,287.3333333333333
3,1,7,4,0,5,1,1,Night,0.7,0.79,0.8660254037844386,0.5000000000000001,0,0,0,0,0.5529999999999999,0.1469999999999999,3.0,0.0,7.666666666666667,43.125,9.0,4.0,23.0,244.375,12.0,4.0,30.666666666666668,287.5
3,1,7,5,0,5,1,1,Night,0.7,0.84,0.9659258262890684,0.2588190451025207,0,0,0,0,0.588,0.112,3.0,2.0,4.666666666666667,43.25,5.0,40.0,10.666666666666666,244.41666666666663,8.0,42.0,15.333333333333334,287.6666666666667
